"Step","SpaceInvadersNoFrameskip-v4__dqn_atari__1__1745790578 - charts/local_optimality_gap","SpaceInvadersNoFrameskip-v4__dqn_atari__1__1745790578 - charts/local_optimality_gap__MIN","SpaceInvadersNoFrameskip-v4__dqn_atari__1__1745790578 - charts/local_optimality_gap__MAX","SpaceInvadersNoFrameskip-v4__dqn_atari__3__1745790573 - charts/local_optimality_gap","SpaceInvadersNoFrameskip-v4__dqn_atari__3__1745790573 - charts/local_optimality_gap__MIN","SpaceInvadersNoFrameskip-v4__dqn_atari__3__1745790573 - charts/local_optimality_gap__MAX","SpaceInvadersNoFrameskip-v4__dqn_atari__2__1745790573 - charts/local_optimality_gap","SpaceInvadersNoFrameskip-v4__dqn_atari__2__1745790573 - charts/local_optimality_gap__MIN","SpaceInvadersNoFrameskip-v4__dqn_atari__2__1745790573 - charts/local_optimality_gap__MAX"
"2552","","","","350.7155456542969","350.7155456542969","350.7155456542969","","",""
"2553","316.8172607421875","316.8172607421875","316.8172607421875","","","","","",""
"2554","","","","","","","304.01470947265625","304.01470947265625","304.01470947265625"
"2558","316.99127197265625","316.99127197265625","316.99127197265625","350.81671142578125","350.81671142578125","350.81671142578125","","",""
"2563","317.19287109375","317.19287109375","317.19287109375","","","","305.718994140625","305.718994140625","305.718994140625"
"2564","","","","350.9268493652344","350.9268493652344","350.9268493652344","","",""
"2570","","","","351.03662109375","351.03662109375","351.03662109375","305.78955078125","305.78955078125","305.78955078125"
"2572","318.7666015625","318.7666015625","318.7666015625","","","","","",""
"2574","","","","","","","305.8959045410156","305.8959045410156","305.8959045410156"
"2576","","","","351.071044921875","351.071044921875","351.071044921875","","",""
"2578","318.7429504394531","318.7429504394531","318.7429504394531","","","","306.07379150390625","306.07379150390625","306.07379150390625"
"2583","","","","","","","306.04461669921875","306.04461669921875","306.04461669921875"
"2584","318.7193603515625","318.7193603515625","318.7193603515625","","","","","",""
"2585","","","","350.88104248046875","350.88104248046875","350.88104248046875","","",""
"2588","","","","","","","306.1589050292969","306.1589050292969","306.1589050292969"
"2589","","","","350.9342956542969","350.9342956542969","350.9342956542969","","",""
"2590","318.6865539550781","318.6865539550781","318.6865539550781","","","","","",""
"2592","","","","","","","306.3175048828125","306.3175048828125","306.3175048828125"
"2596","","","","351.0152587890625","351.0152587890625","351.0152587890625","303.66070556640625","303.66070556640625","303.66070556640625"
"2598","318.5978698730469","318.5978698730469","318.5978698730469","","","","","",""
"2600","","","","","","","303.711181640625","303.711181640625","303.711181640625"
"2603","318.5188293457031","318.5188293457031","318.5188293457031","351.095947265625","351.095947265625","351.095947265625","","",""
"2605","","","","","","","303.8415222167969","303.8415222167969","303.8415222167969"
"2607","318.68170166015625","318.68170166015625","318.68170166015625","","","","","",""
"2610","","","","351.06500244140625","351.06500244140625","351.06500244140625","303.8470458984375","303.8470458984375","303.8470458984375"
"2611","318.890380859375","318.890380859375","318.890380859375","","","","","",""
"2617","315.620361328125","315.620361328125","315.620361328125","346.620361328125","346.620361328125","346.620361328125","303.89691162109375","303.89691162109375","303.89691162109375"
"2621","315.8372802734375","315.8372802734375","315.8372802734375","346.77447509765625","346.77447509765625","346.77447509765625","","",""
"2623","","","","","","","303.97314453125","303.97314453125","303.97314453125"
"2626","315.97955322265625","315.97955322265625","315.97955322265625","","","","","",""
"2627","","","","","","","304.05792236328125","304.05792236328125","304.05792236328125"
"2628","","","","346.900390625","346.900390625","346.900390625","","",""
"2630","316.121337890625","316.121337890625","316.121337890625","","","","","",""
"2632","","","","347.1455078125","347.1455078125","347.1455078125","","",""
"2633","","","","","","","303.8602294921875","303.8602294921875","303.8602294921875"
"2636","","","","347.3529357910156","347.3529357910156","347.3529357910156","","",""
"2638","315.90411376953125","315.90411376953125","315.90411376953125","","","","304.0153503417969","304.0153503417969","304.0153503417969"
"2642","","","","347.3486328125","347.3486328125","347.3486328125","","",""
"2643","","","","","","","304.1875","304.1875","304.1875"
"2646","315.8253173828125","315.8253173828125","315.8253173828125","","","","","",""
"2648","","","","347.3901062011719","347.3901062011719","347.3901062011719","","",""
"2652","315.88421630859375","315.88421630859375","315.88421630859375","","","","303.9467468261719","303.9467468261719","303.9467468261719"
"2656","","","","","","","304.19720458984375","304.19720458984375","304.19720458984375"
"2657","316.089111328125","316.089111328125","316.089111328125","","","","","",""
"2658","","","","347.8454895019531","347.8454895019531","347.8454895019531","","",""
"2660","","","","","","","304.33319091796875","304.33319091796875","304.33319091796875"
"2665","","","","347.81463623046875","347.81463623046875","347.81463623046875","","",""
"2666","317.6003723144531","317.6003723144531","317.6003723144531","","","","","",""
"2667","","","","","","","304.38140869140625","304.38140869140625","304.38140869140625"
"2669","","","","347.92047119140625","347.92047119140625","347.92047119140625","","",""
"2671","","","","","","","304.53399658203125","304.53399658203125","304.53399658203125"
"2672","317.577392578125","317.577392578125","317.577392578125","","","","","",""
"2674","","","","348.02593994140625","348.02593994140625","348.02593994140625","","",""
"2675","","","","","","","304.6947326660156","304.6947326660156","304.6947326660156"
"2677","317.6000061035156","317.6000061035156","317.6000061035156","","","","","",""
"2681","","","","347.9949035644531","347.9949035644531","347.9949035644531","","",""
"2682","317.5862121582031","317.5862121582031","317.5862121582031","","","","304.6639404296875","304.6639404296875","304.6639404296875"
"2687","","","","348.099853515625","348.099853515625","348.099853515625","","",""
"2688","","","","","","","304.6159362792969","304.6159362792969","304.6159362792969"
"2689","317.2010803222656","317.2010803222656","317.2010803222656","","","","","",""
"2693","","","","","","","304.7410888671875","304.7410888671875","304.7410888671875"
"2695","317.124755859375","317.124755859375","317.124755859375","","","","","",""
"2696","","","","347.78851318359375","347.78851318359375","347.78851318359375","","",""
"2698","","","","","","","304.71905517578125","304.71905517578125","304.71905517578125"
"2700","317.211181640625","317.211181640625","317.211181640625","","","","","",""
"2703","","","","347.83929443359375","347.83929443359375","347.83929443359375","302.12066650390625","302.12066650390625","302.12066650390625"
"2706","317.270263671875","317.270263671875","317.270263671875","","","","","",""
"2710","","","","347.7547607421875","347.7547607421875","347.7547607421875","301.9609375","301.9609375","301.9609375"
"2712","317.1942443847656","317.1942443847656","317.1942443847656","","","","","",""
"2716","","","","","","","302.17974853515625","302.17974853515625","302.17974853515625"
"2717","","","","347.805419921875","347.805419921875","347.805419921875","","",""
"2718","317.17236328125","317.17236328125","317.17236328125","","","","","",""
"2722","317.3028564453125","317.3028564453125","317.3028564453125","","","","","",""
"2724","","","","347.5237731933594","347.5237731933594","347.5237731933594","","",""
"2725","","","","","","","302.2262878417969","302.2262878417969","302.2262878417969"
"2730","","","","","","","302.4353332519531","302.4353332519531","302.4353332519531"
"2731","317.17352294921875","317.17352294921875","317.17352294921875","","","","","",""
"2732","","","","347.44921875","347.44921875","347.44921875","","",""
"2736","314.2946472167969","314.2946472167969","314.2946472167969","","","","302.6009521484375","302.6009521484375","302.6009521484375"
"2740","","","","347.27655029296875","347.27655029296875","347.27655029296875","","",""
"2742","","","","","","","302.62091064453125","302.62091064453125","302.62091064453125"
"2744","314.11224365234375","314.11224365234375","314.11224365234375","","","","","",""
"2746","","","","","","","302.80267333984375","302.80267333984375","302.80267333984375"
"2747","","","","343.15179443359375","343.15179443359375","343.15179443359375","","",""
"2751","314.0372314453125","314.0372314453125","314.0372314453125","343.30084228515625","343.30084228515625","343.30084228515625","","",""
"2752","","","","","","","302.75421142578125","302.75421142578125","302.75421142578125"
"2755","314.1312561035156","314.1312561035156","314.1312561035156","","","","","",""
"2756","","","","","","","302.69744873046875","302.69744873046875","302.69744873046875"
"2758","","","","343.21807861328125","343.21807861328125","343.21807861328125","","",""
"2761","314.2337951660156","314.2337951660156","314.2337951660156","","","","","",""
"2762","","","","","","","302.8865966796875","302.8865966796875","302.8865966796875"
"2765","","","","343.2155456542969","343.2155456542969","343.2155456542969","","",""
"2766","","","","","","","303.04974365234375","303.04974365234375","303.04974365234375"
"2768","314.21209716796875","314.21209716796875","314.21209716796875","","","","","",""
"2773","314.28759765625","314.28759765625","314.28759765625","","","","303.001220703125","303.001220703125","303.001220703125"
"2777","","","","342.8583984375","342.8583984375","342.8583984375","","",""
"2778","314.3717041015625","314.3717041015625","314.3717041015625","","","","","",""
"2783","","","","342.8653564453125","342.8653564453125","342.8653564453125","302.81793212890625","302.81793212890625","302.81793212890625"
"2787","314.2001953125","314.2001953125","314.2001953125","","","","","",""
"2789","","","","342.8369445800781","342.8369445800781","342.8369445800781","","",""
"2790","314.40716552734375","314.40716552734375","314.40716552734375","","","","","",""
"2791","","","","","","","302.54266357421875","302.54266357421875","302.54266357421875"
"2796","","","","342.791015625","342.791015625","342.791015625","","",""
"2797","314.3853454589844","314.3853454589844","314.3853454589844","","","","","",""
"2798","","","","","","","302.35235595703125","302.35235595703125","302.35235595703125"
"2802","","","","342.842041015625","342.842041015625","342.842041015625","302.47308349609375","302.47308349609375","302.47308349609375"
"2805","314.48773193359375","314.48773193359375","314.48773193359375","","","","","",""
"2806","","","","","","","302.6352844238281","302.6352844238281","302.6352844238281"
"2810","","","","342.6380615234375","342.6380615234375","342.6380615234375","","",""
"2811","314.47552490234375","314.47552490234375","314.47552490234375","","","","","",""
"2812","","","","","","","302.6882629394531","302.6882629394531","302.6882629394531"
"2817","","","","342.73309326171875","342.73309326171875","342.73309326171875","","",""
"2818","314.13177490234375","314.13177490234375","314.13177490234375","","","","","",""
"2822","","","","","","","302.5323486328125","302.5323486328125","302.5323486328125"
"2824","314.2421569824219","314.2421569824219","314.2421569824219","342.652587890625","342.652587890625","342.652587890625","","",""
"2830","","","","","","","299.54998779296875","299.54998779296875","299.54998779296875"
"2831","","","","342.70355224609375","342.70355224609375","342.70355224609375","","",""
"2833","314.07391357421875","314.07391357421875","314.07391357421875","","","","","",""
"2834","","","","","","","299.56988525390625","299.56988525390625","299.56988525390625"
"2838","","","","342.6234130859375","342.6234130859375","342.6234130859375","299.73089599609375","299.73089599609375","299.73089599609375"
"2840","314.0017395019531","314.0017395019531","314.0017395019531","","","","","",""
"2842","","","","","","","299.924560546875","299.924560546875","299.924560546875"
"2843","","","","342.7264709472656","342.7264709472656","342.7264709472656","","",""
